X,Y,GLOBAL_ID,NAME,ELEVATION,SERVCITY,STATE,IDENT,ICAO_ID
-80.1676379926876,39.4475484925044,E417C799-3903-4F6C-8585-D7A4870D9CD5,Fairmont Muni-Frankman Fld,1032.4,FAIRMONT,WV,4G7,
-80.3642783466155,39.2705632836839,831D8180-AA07-4E68-86CA-F6776EFD23E7,Louis A Johnson Va Medical Center,1040,CLARKSBURG,WV,2WV2,
-80.0007671493881,39.63253281353,CEB09736-4C44-48C4-ACAB-9899B3167828,Healthnet One Base,1106,WESTOVER,WV,33WV,
-79.9573949154833,39.652957819321,89951023-0C8E-4B7F-8D9D-B2C1C5122756,University Hospital,1120,MORGANTOWN,WV,WV51,
-80.3967605823118,39.3245402368701,F5AD1C55-8833-4833-AD9B-B5479957E1C4,Ruth Fld,1200,CLARKSBURG,WV,WV28,
-80.5274060056711,40.3937866042946,C79E0531-E594-4F1F-A497-6C97FA8702CD,Weirton Medical Center,1203,WEIRTON,WV,40WV,
-79.0681473860755,39.1763494293881,1106279D-6B3D-4828-AD69-CDEAE98E2699,Heaven's Landing Airstrip,1220,MEDLEY,WV,4WV4,
-80.5411146033664,40.5331190741255,449D6EB2-6010-4622-906B-E2B0D5BA8219,Herron,1226,NEW CUMBERLAND,WV,7G1,
-80.2386699792367,39.329349411445,6615DD1F-B36F-4200-95C3-19DEBD963906,United Medical Center,1247,BRIDGEPORT,WV,3WV7,
-79.666447033867,39.4500983478694,B3DE2BDC-B1AF-4AAD-97E5-5942CD3DE502,Dawson AAF,1265,CAMP DAWSON (KINGWOOD),WV,3G5,
-80.0291838049832,39.3434327559468,5D97F0EF-6FB4-49D2-B90C-5EBADBF42C31,Grafton City Hospital,1271,GRAFTON,WV,22WV,
-80.6520867274846,38.6871187118636,E3FF43E1-0F2C-4EDB-A674-E222E6239F00,Braxton County,1275.6,SUTTON,WV,48I,
-80.7577811999842,38.6183409158582,8A68CEF4-7963-411F-8CAF-38CFCD5772C4,Coon Knob,1393,SUTTON,WV,WV24,
-78.6975028380329,39.3336189193291,25654181-B732-4315-81AE-7B824EFDFB4A,Hampshire Meml Hospital,1414,ROMNEY,WV,85WV,
-80.7103614021976,37.6795723967139,E75D94ED-6863-418B-92CA-6DF41731A7DA,Hinton-Alderson,1520,PENCE SPRINGS,WV,WV77,
-78.679447280499,39.394730043115,CE06D767-8CBD-444B-81DF-A46B122CEE9B,Eastview,1590,ROMNEY,WV,WV67,
-80.2749477447331,39.0005910114095,C8A41D29-953A-439E-9095-D589E59129B0,Upshur County Rgnl,1635.1,BUCKHANNON,WV,W22,
-80.0113921398514,39.4492599993777,7E3C8524-25D1-40DB-9825-E415F8CD588B,Carr,1640,FAIRMONT,WV,WV65,
-81.0537159790877,38.1292835842843,1D12E75C-E381-45E0-8F16-77D24C0C9278,Lee Massey,1665,ANSTED,WV,WV01,
-81.9158870537188,37.8556934938695,5BF7760D-C820-483D-A93E-6F7F2323D403,Logan County,1666.4,LOGAN,WV,6L4,
-79.8566698676053,39.4100077761465,938AE499-E2C4-4852-9FEE-9A431E227CDF,Lynn,1680,NEWBURG,WV,18WV,
-81.0651045908787,38.0890066317585,F624766A-7303-4C84-9DAD-CF282944EDB3,New River Gorge,1720,LANSING,WV,WV32,
-80.0623518579755,39.1661979978076,7D22239F-3352-442E-A603-44131B4BAFF4,Philippi/Barbour County Rgnl,1755.4,PHILIPPI,WV,79D,
-81.5592813749395,37.6004517903461,F9E01865-5566-475E-9C4F-1B8FC7EB1A0A,Kee Fld,1783,PINEVILLE,WV,I16,
-79.8928507091041,39.3720444342146,6AE25A83-1DB5-4258-905A-D327491E2672,Larew,1790,NEWBURG,WV,WV53,
-79.6892262075139,39.444820567895,E3FD9C07-FFBE-41BA-81AC-5CD977E15072,Moore Fld,1860,KINGWOOD,WV,WV19,
-79.8531420946683,39.4988966826664,7DB106BD-BB13-45CC-A086-940311CC78C7,Titus Fld,1863,ARTHURDALE,WV,70D,
-80.0259154528531,39.093440207001,4B5886EB-7F5E-4EA7-9D2F-AC841AC44005,Simpson,1960,PHILIPPI,WV,9W3,
-78.7383522914562,39.2851091861106,60EFE101-AE0D-4C3F-90F1-D804F8C48EC7,Lost Mountain,1960,ROMNEY,WV,WV06,
-81.1198279363271,38.0267849500514,20D91662-92EE-44F7-905F-E2A8C53A6279,Fayette,1960,FAYETTEVILLE,WV,WV59,
-79.6497756486842,39.5798139289096,49369D54-8280-49F8-BAFF-922072E980A0,Valley Point,2000,VALLEY POINT,WV,WV29,
-79.8661142751268,38.8288965502638,58FE2132-A228-472D-BA44-DD9AFAEDAF60,Lazy J Aerodrome,2060,BEVERLY,WV,00WV,
-81.5309341327474,37.4185600887418,36F04E9D-5F76-4CD8-B9C5-11A68463A6E1,Welch Muni,2118,WELCH,WV,I25,
-80.5338921734187,37.5458407096049,7FD2DF9F-7255-41AB-91F9-AD7BFA0570BD,Willow Bend,2150,UNION,WV,2WV5,
-81.1164901424779,37.7834560122995,370123A1-0DFC-480A-8FE0-983A4C771349,Lee Norse Nr 2,2180,BECKLEY,WV,WV03,
-80.5347366607946,38.2200075126669,97607F5D-8210-4153-A4D1-8FA05B40960A,Rach,2200,RICHWOOD,WV,WV78,
-80.470342168437,37.7720602030484,26379413-9132-4D38-8EAA-0D5845CADC4B,Greenbrier Valley Medical Center,2202,RONCEVERTE,WV,7WV2,
-81.3506610315491,37.5587329024258,20D2E84F-1076-4402-87BD-65E85108771E,Mike Ferrell Fld,2220,CORINNE,WV,WV09,
-80.4367449401731,37.8337393828728,238CF664-8A68-4FE5-B421-9CB73AC29E05,Pratt Mining,2320,LEWISBURG,WV,WV31,
-81.1676951589584,37.7994990694451,39DE07DA-3D1E-4FB4-AF9C-ECB0B3A21561,Beckley Arh Hospital,2340,BECKLEY,WV,WV04,
-80.6531505932679,38.3345619747395,B83D858F-DD8F-4070-A74E-3A6C0EED33CA,Herold,2346,CRAIGSVILLE,WV,WV63,
-81.1966590589406,37.8341629642384,DDCFE873-C751-4D06-9082-A5D9AD2DFD5B,Air Evac 121,2400,MOUNT HOPE,WV,3WV6,
-81.1205618165586,37.8891685334064,F2F1C0FC-72C5-4D0A-82F8-167EBF6C0B8C,Bsa Summit Bechtel Reserve,2410,MT. HOPE,WV,13WV,
-81.1128367805085,37.3618434270891,323E59E6-2051-4EE2-BE0E-7D591352E102,Princeton Community Hospital,2410,PRINCETON,WV,WV45,
-80.6513366987002,38.2583964045974,75BB7711-2119-4DA8-A350-05EF2CA2D770,Richwood Muni,2486,RICHWOOD,WV,3I4,
-81.233712366122,37.2545689564098,7BEFF225-324C-4D54-A7ED-BEA2409E0901,Bluefield Rgnl Medical Center,2500,BLUEFIELD,WV,WV34,
-81.0970440218173,37.7245682232161,59A91A30-AEF2-4199-9D09-11FFC78BE79A,Glade Springs,2550,BECKLEY,WV,WV26,
-81.2356034777116,37.2549100674036,540ED980-8723-41DE-9740-DAF712530DC8,Bluefield Rgnl Medical Center,2555,BLUEFIELD,WV,WV69,
-79.7886781489064,38.9562243566496,4011838B-B60F-498F-9D30-236C592F9F27,Fairview,2600,ELKINS,WV,WV70,
-79.8005586765352,38.4708409255615,B83A3951-EEAA-402F-9036-ACAD7B446C27,Deer Creek Farm,2650,ARBOVALE,WV,WV00,
-79.8256156255823,38.4306814725142,7722456A-8515-4275-86AF-9608A4234545,Green Bank Observatory,2710,GREEN BANK,WV,WV52,
-79.5425519966174,39.4631555775362,93121DB6-F1BA-433F-99D5-DEA7357F94D5,McKee Sky Ranch,2757,TERRA ALTA,WV,WV57,
-79.4308141566804,39.055346612813,D60F1DE8-5D47-4794-B5B7-19BE5898F595,Windwood Fly-In Resort,3235,DAVIS,WV,WV62,
-80.7164797542752,37.9487360618204,DB308C77-537E-4BDD-A05E-5B59D45FDED0,Rainelle,3446,RAINELLE,WV,WV30,
-79.9953476200683,38.4104020166281,0DB34A62-417B-49EA-B169-747880D852A3,Snowshoe,4700,SNOWSHOE,WV,WV74,
-79.9958365085772,38.4005631266386,D21D885B-FF8A-467E-AEFB-EF7C8271D4BA,Snowshoe Resort/Topof The World,4792,LINWOOD,WV,14WV,
-92.3753997592556,45.2811564322555,EAAFB9DE-42F8-4B2D-9159-1E69FEB42381,Amery Muni,1087.9,AMERY,WI,AHH,KAHH
-89.1106233092774,45.1539579909541,1C31A824-BB38-4444-9BC1-8A0062448E01,Langlade County,1523,ANTIGO,WI,AIG,KAIG
-89.7309512909603,45.9279250402788,4A9DB091-A658-4E76-82B4-6A1618204188,Lakeland/Noble F Lee Meml Fld,1629.5,MINOCQUA-WOODRUFF,WI,ARV,KARV
-90.9189795113733,46.5485361612259,365D7881-F30C-43B4-AFFD-DB54E4861C63,John F Kennedy Meml,826.5,ASHLAND,WI,ASX,KASX
-88.5190784943679,44.2581012503367,EEEFD337-BC1F-4BF6-9AE1-9E1D09FAABD4,Appleton Intl,918,APPLETON,WI,ATW,KATW
-89.6270084342272,44.9262927570281,704A8A9E-F637-4376-9B17-E88A5A4AFE06,Wausau Downtown,1201,WAUSAU,WI,AUW,KAUW
-90.8552872382847,44.2507466570879,1BB33B81-FE74-4EA4-8704-79FD6A56F288,Black River Falls Area,836.2,BLACK RIVER FALLS,WI,BCK,KBCK
-89.6475256834454,46.1365493266615,73E3EAF3-E560-4F14-9CE8-F242245BBCB6,Boulder Junction Payzer,1666,BOULDER JUNCTION,WI,BDJ,KBDJ
-88.3046885604212,42.690725063514,16BE7BFF-4961-452B-9151-9CE64E2E3BFC,Burlington Muni,780.1,BURLINGTON,WI,BUU,KBUU
-88.7308952673133,44.6131749041749,A790A166-C9A6-4BDE-AC03-C49222B0C3E1,Clintonville Muni,825.9,CLINTONVILLE,WI,CLI,KCLI
-90.7378482789552,43.9587241194114,9DDBD842-E8C7-430A-8D09-31359223FD76,Sparta/Fort Mc Coy,839.4,SPARTA,WI,CMY,KCMY
-89.6667847052097,44.7776318706483,0DD901CD-94E0-433B-BC05-09C677EF8D96,Central Wisconsin,1277.2,MOSINEE,WI,CWA,KCWA
-90.0851178194928,44.0334525055299,44629EC5-30C8-407D-96B9-8F6668513C3E,Necedah,919.3,NECEDAH,WI,DAF,KDAF
-89.7712565558056,43.5220357782473,AB40E181-CA5C-47C6-8E66-56ED6B7BD175,Baraboo/Wisconsin Dells Rgnl,979.3,BARABOO,WI,DLL,KDLL
-91.4842572224928,44.865813654241,F0EBF5B3-08F5-4759-9C8F-470602700F52,Chippewa Valley Rgnl,913.1,EAU CLAIRE,WI,EAU,KEAU
-89.5904097896781,42.6149085583291,F396F3D8-E222-4303-A1BA-9A3A611AA1E3,Monroe Muni,1085.5,MONROE,WI,EFT,KEFT
-89.2682844865439,45.9323417374052,463E6AAB-EB28-4F72-91BA-B36F77FB4617,Eagle River Union,1642.2,EAGLE RIVER,WI,EGV,KEGV
-87.9273295220325,42.596071291484,9F9B4071-CDD9-4647-8EFF-71E8432B7D35,Kenosha Rgnl,742.6,KENOSHA,WI,ENW,KENW
-88.1279227268302,43.4221747504068,E3D9FBF3-EFEA-4B15-B043-80CFF491E3E0,West Bend Muni,887.2,WEST BEND,WI,ETB,KETB
-88.5600207925014,44.7873141080135,98506F3C-9D55-4768-B3AA-2A82BF46FE00,Shawano Muni,812.8,SHAWANO,WI,EZS,KEZS
-88.4884228733995,43.7711747854312,D8B1FA83-0211-4278-B4A6-60C2FB1EE48F,Fond Du Lac County,808.4,FOND DU LAC,WI,FLD,KFLD
-88.1297195158146,44.4846418650329,84BA9FED-98A7-4C05-9C27-AB738137414D,Green Bay/Austin Straubel Intl,695.1,GREEN BAY,WI,GRB,KGRB
-92.6643386109362,45.7983860149361,100A8FC8-8173-414F-92FC-AF3A3A7E085C,Grantsburg Muni,927.1,GRANTSBURG,WI,GTG,KGTG
-88.3902469626124,43.3500552780909,F8373DD8-34EC-4E86-A3DF-EFA81E3B28C6,Hartford Muni,1070,HARTFORD,WI,HXF,KHXF
-91.4442723417553,46.0252743546584,C906ED1D-8C86-400D-BB12-1A0529C47FEC,Sawyer County,1216,HAYWARD,WI,HYR,KHYR
-89.8390461201312,44.3603631281189,8F2AB60C-C8C3-4398-8ED9-B4562C64E434,Alexander Fld South Wood County,1021,WISCONSIN RAPIDS,WI,ISW,KISW
-89.0415731851967,42.6202606757418,D694E2E2-903F-445F-886C-529767FE2D76,Southern Wisconsin Rgnl,807.8,JANESVILLE,WI,JVL,KJVL
-89.2119717215885,46.1541259410692,0C1A19E2-A79D-4386-B06D-C85E1D5C70A4,Kings Land O' Lakes,1705.6,LAND O' LAKES,WI,LNL,KLNL
-90.1798399720242,43.2118690364485,D153D488-90D6-484D-92CA-00FA6679E93E,Tri-County Rgnl,717.3,LONE ROCK,WI,LNR,KLNR
-91.2566406416182,43.8792736297767,1BF47BB7-8C8F-49AB-A748-219FE95891EB,La Crosse Rgnl,655.4,LA CROSSE,WI,LSE,KLSE
-91.8678128934262,44.8923414094727,DD8DD0BE-419F-465A-B2BF-F6D247B94859,Menomonie Muni/Score Fld,895.1,MENOMONIE,WI,LUM,KLUM
-90.300181323189,45.101326684024,6701A77F-9DBF-4BC7-844A-33636102ADF7,Taylor County,1478.1,MEDFORD,WI,MDZ,KMDZ
-90.1893334808194,44.6368878704674,1F833632-8A48-457E-B0C8-C871C5570B60,Marshfield Muni,1277.8,MARSHFIELD,WI,MFI,KMFI
-87.8970703833413,42.9469399627181,1050EB1A-2F00-4552-822E-22DAFB9B7F76,General Mitchell Intl,728.4,MILWAUKEE,WI,MKE,KMKE
-90.2366724514508,42.8868878696505,047A439A-8414-4DA2-B92E-5FAE5F317FF5,Iowa County,1170.7,MINERAL POINT,WI,MRJ,KMRJ
-89.3375108570834,43.1398871041976,5D4B0854-E494-455C-8D13-57A663F5C29D,Dane County Rgnl/Truax Fld,886.6,MADISON,WI,MSN,KMSN
-87.6805893392609,44.1287860024533,ED0BF001-E58F-471C-A434-2BBD1190AE38,Manitowoc County,650.9,MANITOWOC,WI,MTW,KMTW
-88.034422664746,43.1103969267579,3E46B258-1953-466C-912A-46A65F12FF65,Lawrence J Timmerman,744.8,MILWAUKEE,WI,MWC,KMWC
-87.9097766635075,44.8740639118183,ABF95A41-D0FF-49E0-B374-DF51C102642A,Oconto/J Douglas Bake Muni,604.4,OCONTO,WI,OCQ,KOCQ
-92.6901304380974,45.3093511375884,603974C0-343B-4919-879A-0EFFBF51B705,L O Simenstad Muni,905.5,OSCEOLA,WI,OEO,KOEO
-91.8163833541006,46.3147591202869,D6C72348-F226-4066-BC33-764CAFA7256C,Solon Springs Muni,1102.1,SOLON SPRINGS,WI,OLG,KOLG
-88.5570493074785,43.9843789814576,2003DCD3-C002-449E-8EF3-1C5A08B2C47C,Wittman Rgnl,808.4,OSHKOSH,WI,OSH,KOSH
-90.6739848323119,43.1608145536935,62931F57-D123-47AD-A164-D0C86FB899D4,Boscobel,672.8,BOSCOBEL,WI,OVS,KOVS
-90.4025070175183,45.7088416291397,5925E483-19E3-4740-BD84-A6B9EBA8DD85,Price County,1497.1,PHILLIPS,WI,PBH,KPBH
-89.0197842084149,44.3332581753055,75FC84E6-976D-46BA-9EC8-DD0E4F688616,Waupaca Muni,840.2,WAUPACA,WI,PCZ,KPCZ
-91.1237396674556,43.0192931140934,47BF9150-2E1A-4D41-B059-FB7FFBF774F1,Prairie Du Chien Muni,660.3,PRAIRIE DU CHIEN,WI,PDC,KPDC
-90.4244415578485,45.9550989699794,1CB5578A-9338-4431-8BA7-D80051DEE580,Park Falls Muni,1500.9,PARK FALLS,WI,PKF,KPKF
-90.4443955452839,42.6893689359997,FFACA473-083D-4ED1-9A00-E24D0BB2B05C,Platteville Muni,1024.8,PLATTEVILLE,WI,PVB,KPVB
-87.8139225618879,42.7611746596033,EB72CC75-2754-4B06-A77B-78115D8D2ABD,Batten Intl,673.6,RACINE,WI,RAC,KRAC
-91.0001946093663,45.4965938636354,C1C4D23B-3B7D-452E-9EE9-7476F0F10B0A,Rusk County,1239.6,LADYSMITH,WI,RCX,KRCX
-89.4666345058727,45.6309089023239,E861072B-9A7C-4B30-84EF-EC55D658CA1A,Rhinelander/Oneida County,1623.3,RHINELANDER,WI,RHI,KRHI
-92.5391742331744,45.147785846458,2B0D2A89-CEB5-4082-9493-6332F6F6032C,New Richmond Rgnl,997.9,NEW RICHMOND,WI,RNH,KRNH
-91.7733407145029,45.4201192719264,C8FC3AAD-462E-456F-A79E-4DAF968D7231,Rice Lake Rgnl/Carl's Fld,1109.2,RICE LAKE,WI,RPD,KRPD
-89.7128678557549,45.1989249320779,236C0A78-B5C3-4FA8-B1E9-A3AF4E39712A,Merrill Muni,1318.2,MERRILL,WI,RRL,KRRL
-88.7232284299159,43.169646895851,0237B86C-2EE5-4BDF-916C-5F7AEDFE4779,Watertown Muni,832.9,WATERTOWN,WI,RYV,KRYV
-92.3737006691125,45.8234720669453,0B6951FF-F771-42EF-A553-CED431BBCB06,Burnett County,989.3,SIREN,WI,RZN,KRZN
-87.8517282385407,43.7697859343192,E178BAE2-B788-4820-A4A7-A083789867D9,Sheboygan County Meml,755.2,SHEBOYGAN,WI,SBM,KSBM
-91.920669689913,45.7313895851943,DF3E5A24-8CC6-4C7C-ACBF-E4403E92AD72,Shell Lake Muni,1233.3,SHELL LAKE,WI,SSQ,KSSQ
-89.5302910517299,44.5451437323935,1CAE6425-2A34-4277-873E-38EB296F1BC8,Stevens Point Muni,1110,STEVENS POINT,WI,STE,KSTE
-87.4215337901353,44.8436750208619,44D92BEF-8D3F-4A6D-B30D-865BE4E32574,Door County Cherryland,724.2,STURGEON BAY,WI,SUE,KSUE
-92.0946496307097,46.6896924035525,F3CC371C-71E7-4275-9A78-997301A4E0C2,Richard I Bong,674.4,SUPERIOR,WI,SUW,KSUW
-89.8048956965742,45.4693694109408,F97A88BD-EE88-4473-806B-5FDB4CB7335A,Tomahawk Rgnl,1486.7,TOMAHAWK,WI,TKV,KTKV
-91.9808095648955,45.5061078262815,8B2C0DBC-2467-4D76-B056-D94DC5612D64,Cumberland Muni,1242.9,CUMBERLAND,WI,UBE,KUBE
-88.2370616062105,43.0410357924645,20DABEB0-BE67-4189-80E4-E676287B7D46,Waukesha County,911.5,WAUKESHA,WI,UES,KUES
-88.7038673419693,43.4264802717984,DB30F54A-2AFC-4927-ABD3-D09CBF6DDA12,Dodge County,934.1,JUNEAU,WI,UNU,KUNU
-90.5122568987333,44.5581192265208,3D5BD60B-ACE0-4D7A-A661-9F36A6BD3407,Neillsville Muni,1237.5,NEILLSVILLE,WI,VIQ,KVIQ
-90.2531684132658,43.9392477581606,026D8688-2DF0-4359-978E-0D636BCA34DE,Volk Fld,912,CAMP DOUGLAS,WI,VOK,KVOK
-87.808442809372,44.951941403242,B15A44D9-3A68-416B-AC33-D30441314C2B,Sweetwater Bay,579,OCONTO,WI,16WI,
-87.35928381341,45.1919389683019,294E6C48-ECAD-4361-B4FC-F9357C5EDE08,Chambers Island,588,CHAMBERS ISLAND,WI,30WI,
-87.6153615424579,44.1269887840615,70AB0E94-A984-4187-8BC2-5380BAE08F16,Aurora Medical Center,596,TWO RIVERS,WI,WI06,
-87.9659282164708,43.2664027894413,C8227FA8-F3B3-4EF5-B2AC-9A46E040B42D,Hoffman Prop Inc,602,THEINSVILLE,WI,71WI,
-87.6177837678366,44.150008231617,6350D96B-7EA8-47B0-A877-F0E454B38491,Woodland Airstrip,610,MANITOWOC,WI,3WN7,
-87.8195242103304,42.5786393507338,31A698C4-3F4F-4A53-BFB5-1E0AA4007C3B,Froedtert Kenosha Hospital,610,KENOSHA,WI,WI82,
-87.6474783298611,45.0684805973532,8ACCE820-2BE8-4292-909D-CCA3497D1628,Bay Area Medical Center,611,MARINETTE,WI,4WN6,
-87.6792788970819,45.0813822644136,B2C9ABD1-71C4-460F-BE5F-96E8D2C08112,Larson,615,MARINETTE,WI,5WI4,
-88.0209428658897,44.8891647133373,15BCF39A-D03A-47FB-9CB5-0C58402338E6,Dolata,615,STILES,WI,6WI5,
-87.6755448898994,44.0953748863836,1CB2C46B-1CEE-45A1-9758-E3EE9FFEF598,Holy Family Meml Medical Center,615,MANITOWOC,WI,WI96,
-88.065658947293,44.5325165985163,90962D7C-FCC0-4012-B39F-AC18FAB79B1F,St Mary's Hospital,617,GREEN BAY,WI,33WI,
-87.9948255847405,44.4714415931709,A55EA0CA-301D-4F3C-88CA-F58D47B4C24C,Aegis,620,GREEN BAY,WI,4WN7,
-87.3539893234797,44.8338778004105,7F16681C-1DAF-46E6-BC99-2D211779E16F,Door County Meml Hospital,620,STURGEON BAY,WI,WS59,
-87.7256473575894,43.6786153709789,53EA83D8-3B1D-4BF2-83EE-AA1773E256DC,Van Der Vaart,622,SHEBOYGAN,WI,WN03,
-90.9661137520667,42.7042786284327,BE0533F9-516E-4CB2-AEED-216DD7DB33CC,Cassville Muni,627,CASSVILLE,WI,C74,
-91.111331330072,43.0208493651168,D5470EB7-3F76-4164-8B4E-38261785CE42,Crossing Rivers Health,638.1,PRAIRIE DU CHIEN,WI,4WI6,
-87.7917469937375,42.708361041053,28EC5356-624A-4024-B7A2-73AD24046907,Johnson Wax,640,RACINE,WI,1WI4,
-87.7842601430636,43.5888945199044,1F7B2350-D610-489F-98FF-760FAEDC1F1F,Smies,640,CEDAR GROVE,WI,75WI,
-87.7789823644492,43.5975053546197,989E9C40-CC67-4ED4-829C-CF2BAFA9B88E,Davies,645,OOSTBURG,WI,2WI8,
-90.7587294986518,46.7886750955929,F9BF1BB4-B32E-4F4D-B57B-D416059B8EFB,Major Gilbert Fld,648.6,LA POINTE,WI,4R5,
-86.9240462045644,45.3882630524919,654501F0-9256-400F-9B93-7E2CA236FD6C,Washington Island,652.5,WASHINGTON ISLAND,WI,2P2,
-91.2459079888411,43.7923598939785,E8B589B8-8E3E-478A-B5B8-499153941183,Gunderson Lutheran Medical Center,654,LA CROSSE,WI,84WI,
-87.4198184876216,44.6422299890999,7DD54EE3-B12E-48E4-BA2B-9B340C784042,Carnot Fld,655,ALGOMA,WI,3WI0,
-88.1586839555978,44.367647122732,A60645F8-8DC7-4E90-B76A-6DF6ABC42E10,Antique Aerodrome,655,DE PERE,WI,9WS2,
-88.0114986493102,44.5013893748983,E94A1DC7-1F5C-4241-A1AB-0726A2C873DC,St Vincent Hospital,659,GREEN BAY,WI,7WI3,
-87.9634270953904,43.181127775563,6145B294-13DD-43E5-A3B5-08C81DE4E5CF,Witi Tv Studio Building,660,BROWN DEER,WI,74WI,
-87.6313948862928,44.1791749024877,CA5F6168-2626-4EC9-9BB1-3BDFEA27280D,Goins,660,TWO RIVERS,WI,99WI,
-87.9262254254544,43.2553136239457,72171B52-1D37-46C0-A21E-4CDC8EA99D28,St Mary's Hospital Ozaukee,667,MEQUON,WI,WI08,
-88.5416458379047,44.5155041775905,E69D0B7A-10E8-4DDA-BB58-101858BAF784,Wolf River Landing Strip,670,BLACK CREEK,WI,8WI5,
-87.8805420577253,43.0609719275664,69466AC5-D055-4B38-835E-A9D25F0767AE,St Mary's Hospital of Milwaukee,670,MILWAUKEE,WI,WS03,
-91.2398181275202,43.8040996191942,EED1E924-9883-412C-999C-B98F5E55C07F,Mayo Clinic Health System-Franciscan Healthcare,673,LA CROSSE,WI,68WI,
-87.4422282156449,44.6358416527342,BEBC2EFF-DD54-4D61-94A3-5A7D02D43278,Jorgensen - Stoller,675,ALGOMA,WI,1WI8,
-87.8838947993407,42.7113968692682,C2FEF71D-7EF9-471E-BD2D-F0F8E05D9859,S C Johnson Waxdale,679,MOUNT PLEASANT,WI,50WI,
-92.081865422583,46.6207819227983,68F32D09-4854-4406-8778-B7AE96117186,Carlson,680,SUPERIOR,WI,9WI9,
-87.7466476512319,43.7618914942715,6FB1D092-0D66-45AC-8EAE-C156410CF9E2,St Nicholas Hospital,680,SHEBOYGAN,WI,WS56,
-90.7071095607183,43.1335495472836,E3F4FDB3-0A6A-42BC-9EA6-EA0B0AAC2919,Meml Hospital,684,BOSCOBEL,WI,WS48,
-87.8279225627898,42.7305024306767,1C10C371-DFF9-487E-ACD4-60880A455C7A,St Mary's Medical Center,686,RACINE,WI,WS53,
-90.8904172836677,46.5678411659652,E397625C-CA86-4AE9-BC30-12377FB8A7A8,Meml Medical Center,690,ASHLAND,WI,WS63,
-87.9361781330002,42.5708551757518,486F19FF-157C-428C-804D-4D141ABAE03A,Aurora Medical Center Kenosha,698,KENOSHA,WI,WI01,
-87.6024091153485,44.7806424999323,8ECF2953-89A9-4DDB-8E59-AEF01E4B6958,Crispy Cedars,700,BRUSSELS,WI,7WI8,
-87.0675337297336,45.2351334368491,A9665827-1DBA-4E89-B2D6-1A956673F250,Mave's Lakeview Road,700,ELLISON BAY,WI,8WN8,
-87.5109232145144,44.4500066190395,EC805A25-F63E-4538-8A79-9E5121AD511E,St Mary's Kewaunee Area Meml Hospital,700,KEWAUNEE,WI,WI83,
-91.307651227752,44.0035813117041,C50E9E63-BEAD-41E2-B1B3-D8041B968052,Parkway Farm Strip,705,HOLMEN,WI,09WI,
-88.0140559347313,42.5778046174482,8352B683-41AA-4BB6-9099-1662545F5D3A,Binzel,705,BRISTOL,WI,WI95,
-90.6637567789148,43.2086467839552,22BFA3F2-C689-47E6-9241-EB1A072DD42D,Sky Hollow,707,BOSCOBEL,WI,WS91,
-87.9262337594572,43.2553164009457,A6F90EC3-89C3-47CB-8439-C8D49421107C,St Mary's Hospital Ozaukee,710,PORT WASHINGTON,WI,8WI4,
-87.9282893227021,43.3247969682353,14186890-FFBA-4F3D-A306-6254644ACBFA,Aurora Medical Center Grafton,714,GRAFTON,WI,03WI,
-88.0042767728054,45.0761027985263,DEB7DCA2-ED12-4CBE-9E2E-318D4D422861,Ermis-Ridgeview,715,COLEMAN,WI,5WI8,
-87.5575957446299,44.5861171938773,8D67658D-4CE3-4509-97E9-2BCB76FC901F,Walter's Agri-Center,717,RIO CREEK,WI,WI28,
-87.8573228799711,45.4027695252576,DF4EF178-371C-42A4-9CFE-C580E26B7084,Lazy River,720,WAUSAUKEE,WI,06WI,
-88.1286701174562,44.8653888699689,EAB87861-4E13-484A-86EC-DC1BB216B984,Hshs St Clare Meml Hospital,720,OCONTO FALLS,WI,22WI,
-90.8707474348833,46.691613073997,5E5C9083-5EDA-435E-9A37-2BAF0BBB10A8,Old Dairy,725,WASHBURN,WI,3WN2,
-87.9236170175302,42.5636190642584,18E4D449-608D-4A69-8E11-ED74C566FD6A,Froedtert Pleasant Prairie Hospital,728,PLEASANT PRAIRIE,WI,WN97,
-91.2995973399829,44.0321918726391,7E360FA8-25F0-4B11-99AA-E2D8111DBA46,Holland Air Park,730,HOLMEN,WI,36WI,
-88.0733044218709,45.2146492327308,0E5361F0-54A7-48CA-A5B2-3B3F63ABEA2F,Crivitz Muni,734.8,CRIVITZ,WI,3D1,
-88.0039759274394,42.5366940551394,ECD1597D-574C-4417-9425-9A01EC79DD32,Bristol,735,BRISTOL,WI,WN63,
-90.2982886256985,43.2833654295698,872EE3C0-039F-4B6F-AFCB-F20160EBE7D9,Richland,742,RICHLAND CENTER,WI,93C,
-88.1422561982242,44.581994379639,63BC701C-D50C-4134-B3E7-6FE25FF0D02D,Faikel Airfield,745,HOWARD,WI,08WI,
-87.7102837524868,43.7719526090578,7721F3C1-CBC3-42D5-BE60-1B082C63B4E9,Aurora Medical Center Sheboygan County,749,SHEBOYGAN,WI,WS18,
-88.9253980400808,44.0880442534218,A6B9B3B0-9117-4EFB-A19A-0B47FC53E037,Leach Farms,750,POY SIPPI,WI,18WI,
-91.4307093251521,44.0583035351445,162E7F14-9780-4364-9D2A-63D00838009D,Schubert Airstrip,750,CENTERVILLE,WI,40WI,
